Sample,TVOC,eCO2
"330,TVOC 60000 ppb\teCO2 57330 ppm"
"331,Raw H2 10997 \tRaw Ethanol 15988"
"332,TVOC 60000 ppb\teCO2 57330 ppm"
"333,Raw H2 10998 \tRaw Ethanol 15984"
"334,TVOC 60000 ppb\teCO2 57330 ppm"
"335,Raw H2 10991 \tRaw Ethanol 15987"
"336,TVOC 60000 ppb\teCO2 57330 ppm"
"337,Raw H2 10991 \tRaw Ethanol 15982"
"338,TVOC 60000 ppb\teCO2 57330 ppm"
"339,Raw H2 10997 \tRaw Ethanol 15990"
"340,TVOC 60000 ppb\teCO2 57330 ppm"
"341,Raw H2 10997 \tRaw Ethanol 15985"
"342,TVOC 60000 ppb\teCO2 57330 ppm"
"343,Raw H2 10988 \tRaw Ethanol 15985"
"344,TVOC 60000 ppb\teCO2 57330 ppm"
"345,Raw H2 10995 \tRaw Ethanol 15984"
"346,TVOC 60000 ppb\teCO2 57330 ppm"
"347,Raw H2 10990 \tRaw Ethanol 15981"
"348,TVOC 60000 ppb\teCO2 57330 ppm"
"349,Raw H2 10994 \tRaw Ethanol 15986"
"350,TVOC 60000 ppb\teCO2 57330 ppm"
"351,Raw H2 10999 \tRaw Ethanol 15990"
"352,TVOC 60000 ppb\teCO2 57330 ppm"
"353,Raw H2 11000 \tRaw Ethanol 15984"
"354,TVOC 60000 ppb\teCO2 57330 ppm"
"355,Raw H2 10997 \tRaw Ethanol 15986"
"356,TVOC 60000 ppb\teCO2 57330 ppm"
"357,Raw H2 10992 \tRaw Ethanol 15980"
"358,TVOC 60000 ppb\teCO2 57330 ppm"
"359,Raw H2 10997 \tRaw Ethanol 15976"
"360,TVOC 60000 ppb\teCO2 57330 ppm"
"361,Raw H2 10999 \tRaw Ethanol 15983"
"362,TVOC 60000 ppb\teCO2 57330 ppm"
"363,Raw H2 10999 \tRaw Ethanol 15984"
"364,TVOC 60000 ppb\teCO2 57330 ppm"
"365,Raw H2 10995 \tRaw Ethanol 15978"
"366,TVOC 60000 ppb\teCO2 57330 ppm"
"367,Raw H2 10998 \tRaw Ethanol 15979"
"368,TVOC 60000 ppb\teCO2 57330 ppm"
"369,Raw H2 10999 \tRaw Ethanol 15978"
"370,TVOC 60000 ppb\teCO2 57330 ppm"
"371,Raw H2 11001 \tRaw Ethanol 15978"
"372,TVOC 60000 ppb\teCO2 57330 ppm"
"373,Raw H2 11002 \tRaw Ethanol 15981"
"374,TVOC 60000 ppb\teCO2 57330 ppm"
"375,Raw H2 11001 \tRaw Ethanol 15982"
"376,TVOC 60000 ppb\teCO2 57330 ppm"
"377,Raw H2 11005 \tRaw Ethanol 15977"
"378,TVOC 60000 ppb\teCO2 57330 ppm"
"379,Raw H2 11007 \tRaw Ethanol 15982"
"380,TVOC 60000 ppb\teCO2 57330 ppm"
"381,Raw H2 11006 \tRaw Ethanol 15980"
"382,TVOC 60000 ppb\teCO2 57330 ppm"
"383,Raw H2 11005 \tRaw Ethanol 15977"
"384,TVOC 60000 ppb\teCO2 57330 ppm"
"385,Raw H2 11010 \tRaw Ethanol 15974"
"386,****Baseline values: eCO2: 0x95B6 & TVOC: 0x93F1"
"387,TVOC 60000 ppb\teCO2 57330 ppm"
"388,Raw H2 11007 \tRaw Ethanol 15975"
"389,TVOC 60000 ppb\teCO2 57330 ppm"
"390,Raw H2 11003 \tRaw Ethanol 15975"
"391,TVOC 60000 ppb\teCO2 57330 ppm"
"392,Raw H2 11002 \tRaw Ethanol 15983"
"393,TVOC 60000 ppb\teCO2 57330 ppm"
"394,Raw H2 11012 \tRaw Ethanol 15976"
"395,TVOC 60000 ppb\teCO2 57330 ppm"
"396,Raw H2 11010 \tRaw Ethanol 15975"
"397,TVOC 60000 ppb\teCO2 57330 ppm"
"398,Raw H2 11010 \tRaw Ethanol 15972"
"399,TVOC 60000 ppb\teCO2 57330 ppm"
"400,Raw H2 11010 \tRaw Ethanol 15982"
"401,TVOC 60000 ppb\teCO2 57330 ppm"
"402,Raw H2 11009 \tRaw Ethanol 15974"
"403,TVOC 60000 ppb\teCO2 57330 ppm"
"404,Raw H2 11011 \tRaw Ethanol 15975"
"405,TVOC 60000 ppb\teCO2 57330 ppm"
"406,Raw H2 11015 \tRaw Ethanol 15979"
"407,TVOC 60000 ppb\teCO2 57330 ppm"
"408,Raw H2 11011 \tRaw Ethanol 15968"
"409,TVOC 60000 ppb\teCO2 57330 ppm"
