Sample,TVOC,eCO2
44,0,400
1093,0,400
2144,0,400
3194,0,400
4244,0,400
5295,0,400
6345,0,400
7395,0,400
8445,0,400
9496,0,400
10547,0,400
11596,0,400
12647,0,400
13698,0,400
14748,92,551
15798,92,559
16848,90,553
17899,91,557
18950,92,558
20000,92,547
21050,96,552
22100,90,559
23151,90,551
24202,91,559
25252,89,554
26302,87,548
27353,91,559
28403,82,547
29454,90,555
30504,94,558
31554,95,554
32605,94,557
33655,87,556
34706,91,555
35757,88,552
36806,95,561
37857,98,555
38907,94,558
39958,91,550
