SGP30 test,
Found SGP30 serial +ACM-0CA48A2,
Baseline values,
eCO2:  ,TVOC:
0x0 ,0x0
0x0 ,0x0
0x0 ,0x0
0x0 ,0x0
0x0 ,0x0
0x0 ,0x0
0x0 ,0x0
0x0 ,0x0
0x0 ,0x0
0x0 ,0x0
0x0 ,0x0
0x0 ,0x0
0x0 ,0x0
0x0 ,0x0
0x987C ,0x91A1
0x9896 ,0x91A6
0x9895 ,0x91A5
0x9894 ,0x91AE
0x9894 ,0x91AD
0x9894 ,0x91AD
0x9893 ,0x91AD
0x9892 ,0x91B5
0x9892 ,0x91B4
0x9893 ,0x91BF
0x9893 ,0x91BE
0x989A ,0x91BE
0x9899 ,0x91BE
0x98AF ,0x91C7
0x98AE ,0x91C6
0x98AD ,0x91C6
0x98AD ,0x91C6
0x98AC ,0x91C6
0x98AC ,0x91C6
0x98AB ,0x91C6
0x98AB ,0x91CA
0x98AA ,0x91C9
0x98AF ,0x91CE
0x98AE ,0x91CD
0x98AD ,0x91CD
0x98AD ,0x91CD
0x98AC ,0x91CD
0x98B4 ,0x91CD
0x98B4 ,0x91CD
0x98C4 ,0x91CD
0x98C3 ,0x91CF
0x98C2 ,0x91D9
0x98C2 ,0x91D8
0x98C1 ,0x91D8
0x98C1 ,0x91D8
0x98C3 ,0x91D8
0x98C2 ,0x91DA
0x98CB ,0x91DD
0x98CA ,0x91E1
0x98C9 ,0x91E0
0x98C9 ,0x91E0
0x98C8 ,0x91E0
0x98C8 ,0x91E2
0x98C7 ,0x91E1
0x98C7 ,0x91E1
0x98C6 ,0x91E1
0x98C6 ,0x91E5
0x98C5 ,0x91E8
0x98C5 ,0x91E7
0x98CB ,0x91EE
0x98DF ,0x91EF
0x98DE ,0x91F0
0x98DE ,0x91EF
0x98DD ,0x91F1
0x98DC ,0x91F7
0x98DC ,0x91F9
0x98DB ,0x91FD
0x98DE ,0x9202
0x98E0 ,0x9201
0x98F0 ,0x920F
0x98EF ,0x920E
0x98EF ,0x920E
0x98EE ,0x920E
0x98ED ,0x920E
0x98ED ,0x920F
0x98EC ,0x920E
0x98EC ,0x920E
0x98EB ,0x920E
0x98EB ,0x920E
0x98EA ,0x920F
0x98EA ,0x920E
0x98E9 ,0x920E
0x98E9 ,0x9212
0x98ED ,0x9211
0x98F6 ,0x9221
0x98FD ,0x9220
0x98FC ,0x9220
0x98FB ,0x9220
0x98FB ,0x9220
0x98FA ,0x9222
0x98FA ,0x9221
0x9901 ,0x9233
0x9900 ,0x9232
0x98FF ,0x9238
0x98FF ,0x9237
0x98FE ,0x9237
0x98FE ,0x9237
0x98FD ,0x9237
0x98FD ,0x9237
0x98FC ,0x9237
0x98FC ,0x9237
0x98FB ,0x9237
0x98FB ,0x9237
0x98FA ,0x9236
0x98FA ,0x9236
0x98FB ,0x9236
0x98FD ,0x9236
0x9906 ,0x9236
0x9918 ,0x9236
0x9917 ,0x923D
0x991A ,0x923C
0x9926 ,0x923D
0x9925 ,0x923D
0x9924 ,0x923C
0x9930 ,0x9244
0x993F ,0x924C
0x993E ,0x9254
0x993D ,0x9253
0x993D ,0x9253
0x993C ,0x9253
0x993C ,0x9253
0x993B ,0x9257
0x993B ,0x9259
0x993A ,0x9258
0x993A ,0x9260
0x9939 ,0x925F
0x9939 ,0x925F
0x9938 ,0x925F
0x9938 ,0x925F
0x9937 ,0x9260
0x9937 ,0x925F
0x9936 ,0x925F
0x9936 ,0x925F
0x9935 ,0x925F
0x9935 ,0x9261
0x9934 ,0x9260
0x9934 ,0x9260
0x9933 ,0x9260
0x9933 ,0x9260
0x9932 ,0x9261
0x9932 ,0x9260
0x9931 ,0x9265
0x9931 ,0x9264
0x9930 ,0x9264
0x9930 ,0x9264
0x992F ,0x926B
0x992F ,0x926A
0x992E ,0x926A
0x992E ,0x926A
0x992D ,0x926A
0x992D ,0x9272
0x992C ,0x9271
0x992B ,0x9271
0x992B ,0x9271
0x992A ,0x9271
0x992A ,0x9271
0x9929 ,0x9271
0x9929 ,0x9271
0x9928 ,0x9271
0x9928 ,0x9271
0x9927 ,0x9272
0x9927 ,0x9271
0x9926 ,0x9271
0x9926 ,0x9271
0x9925 ,0x9271
0x9925 ,0x9271
0x9924 ,0x9271
0x9924 ,0x9272
0x9923 ,0x9274
0x9923 ,0x9273
0x9926 ,0x9275
0x992A ,0x9274
0x9929 ,0x927C
0x9928 ,0x927B
0x9928 ,0x927B
0x9930 ,0x927B
0x992F ,0x927C
0x992E ,0x927B
0x992E ,0x927B
0x992D ,0x927B
0x992D ,0x927B
0x992C ,0x927A
0x992C ,0x927E
0x992B ,0x927D
0x992B ,0x927D
0x992A ,0x927D
0x992A ,0x927D
0x9929 ,0x927D
0x9929 ,0x927D
0x9928 ,0x9285
0x9928 ,0x9284
0x9927 ,0x9284
0x9927 ,0x9284
0x9926 ,0x9284
0x9926 ,0x9284
0x9925 ,0x9284
0x9925 ,0x9284
0x9924 ,0x9284
0x9924 ,0x928C
0x9923 ,0x928B
0x9923 ,0x928B
0x9922 ,0x928B
0x9922 ,0x928B
0x9921 ,0x928B
0x9924 ,0x928B
0x9923 ,0x928B
0x9922 ,0x928B
0x9922 ,0x928B
0x9928 ,0x928A
0x992A ,0x928E
0x992E ,0x9296
0x992D ,0x9295
0x993D ,0x9295
0x993C ,0x929B
0x9943 ,0x929A
0x9946 ,0x929A
0x9955 ,0x929A
0x9954 ,0x929E
0x9954 ,0x929D
0x9955 ,0x929D
0x9954 ,0x92A5
0x9953 ,0x92AD
0x9953 ,0x92AC
